,station,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Bassin_versant,Date
598,birmcherga,0.0,17,0.004,22.249,0.639241,1.58471,0.076,0.44,2.72113,7.5894,9.01866,33.1378,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-19 00:00:00
634,birmcherga,0.00693776,17,0.004,22.2986,0.639241,1.58471,0.072,0.436,2.72113,7.46186,8.93088,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-18 00:00:00
670,birmcherga,0.00738973,17,0.004,22.2986,0.632303,1.57777,0.068,0.432,2.72113,7.45525,8.8431,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-17 00:00:00
706,birmcherga,0.00889627,17,0.004,22.2986,0.624913,1.57038,0.064,0.428,2.72113,7.44783,8.75532,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-16 00:00:00
742,birmcherga,0.00738973,17,0.004,22.2986,0.616017,1.56149,0.06,0.424,2.72113,7.43986,8.66754,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-15 00:00:00
778,birmcherga,0.00603384,17,0.004,22.2986,0.608627,1.5541,0.056,0.42,2.72113,7.43216,8.57977,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-14 00:00:00
814,birmcherga,0.0064858,17,0.004,22.2986,0.602593,1.54806,0.052,0.416,2.72113,7.42501,8.49199,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-13 00:00:00
850,birmcherga,0.0553917,17,0.004,22.2986,0.596108,1.54158,0.048,0.412,2.72113,7.4184,8.40421,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-12 00:00:00
886,birmcherga,0.0558405,17,0.004,22.249,0.540716,1.48618,0.044,0.408,2.72113,7.41233,8.31643,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-11 00:00:00
922,birmcherga,0.105196,17,0.004,22.1995,0.484875,1.43034,0.04,0.404,2.72113,7.40545,8.22865,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-10 00:00:00
958,birmcherga,0.00714645,17,0.004,22.1003,0.37968,1.32515,0.036,0.4,2.72113,7.39884,8.14087,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-09 00:00:00
994,birmcherga,0.00797052,17,0.004,22.1003,0.372533,1.318,0.032,0.396,2.72113,7.3926,8.05309,33.016,41.599,122.5,52.9,1.0,1971,1263.0,2021-12-08 00:00:00
