Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
tine,الطين,0.0369122,34,0.05011,7.4378,0.0369122,6.06286,0.05011,6.82373,0.16,,17.3103,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-06-01 00:00:00
sejnane,سجنــــــان,0.0408221,9,0.612105,97.1128,0.0408221,92.7719,0.612105,155.814,1.37957,60.0024,117.975,93.073,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-06-01 00:00:00
zarga,الزرقة,0.0,10,0.0214,18.415,0.0,7.85408,0.0214,4.60811,0.09,20.5232,22.003,22.06,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-06-01 00:00:00
kebir,الكبير,0.00235098,31,0.0,6.2432,0.00235098,17.6658,0.0,15.6983,0.124519,13.8814,39.4993,6.5852,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-06-01 00:00:00
moula,المولى,0.0,32,0.0,26.1215,0.0,15.3148,0.0,12.8837,0.118173,9.57309,31.7445,26.064,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-06-01 00:00:00
selbarrak,سيدي البــــراق,0.0474549,11,0.51478,263.59,0.0474549,170.792,0.51478,86.2193,1.97054,131.005,294.131,263.59,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-06-01 00:00:00
ziatine,الزياتين,0.0,12,0.0573542,24.228,0.0,6.82419,0.0573542,6.62423,0.1,17.3599,29.1033,26.8144,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-06-01 00:00:00
gamgoum,القمقوم,0.00531585,13,0.0,17.7653,0.00531585,6.82419,0.0,4.7944,0.0,4.14423,7.96404,17.6794,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-06-01 00:00:00
harka,الحركة,0.0166903,35,0.0,30.0145,0.0166903,1.98639,0.0,0.272899,0.34,,24.1713,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-06-01 00:00:00
siliana,سليانـــــــة,0.0,14,0.14862,6.25824,0.0,11.0652,0.14862,7.15409,0.902666,10.8094,34.2937,18.5621,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-06-01 00:00:00
lakhmess,لخمـــــــاس,0.00496139,15,0.002287,2.15884,0.00496139,1.56567,0.002287,2.20593,0.481743,2.07664,11.9385,4.31404,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-06-01 00:00:00
rmil,الرميـــــــل,0.00090832,16,0.00325,1.1128,0.00090832,1.51283,0.00325,0.309357,0.0634854,1.00063,9.95388,1.1536,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-06-01 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0026,30.9336,0.0,9.37769,0.0026,0.7042,0.338467,7.85597,25.6571,34.7204,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-06-01 00:00:00
rmel,الرمــــــل,0.0,18,0.005,3.20096,0.0,6.15259,0.005,1.60063,0.16196,6.5894,15.7361,8.53144,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-06-01 00:00:00
nebhana,نبهانــــــة,0.0167593,19,0.04697,4.78012,0.0167593,6.58601,0.04697,6.02067,0.741472,6.67491,21.6088,11.871,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-06-01 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.13744,43.3069,0.0,23.0805,0.13744,13.6881,2.50689,14.8305,42.0616,53.5622,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-06-01 00:00:00
elhaouareb,هـــــــوارب,0.0095097,21,0.00504,0.300336,0.0095097,8.02251,0.00504,1.09343,0.496056,5.61992,14.2501,0.822373,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-06-01 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.00034875,0.235117,0.0,0.0,0.56,0.106551,75.7067,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-06-01 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.111814,0.457613,1.74519,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-06-01 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.00051135,0.531882,0.0,0.1,0.0835049,0.138231,2.0302,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-06-01 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.3868,0.0,0.741398,0.0,0.609,0.130037,2.23143,4.96634,3.7608,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-06-01 00:00:00
chiba,شيبـــــــة,0.0,26,0.014315,0.76348,0.0,0.344601,0.014315,1.12807,0.18711,2.31944,6.57156,0.38242,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-06-01 00:00:00
masri,مصــــــري,0.0015417,27,0.02227,4.47498,0.0015417,0.71026,0.02227,4.7558,0.158997,0.893863,4.57598,4.6106,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-06-01 00:00:00
lebna,لبنــــــــة,0.0,28,0.02937,9.60898,0.0,3.94781,0.02937,2.00648,0.182602,22.5943,17.8695,19.9787,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-06-01 00:00:00
hma,الحمـــــى,0.0,29,0.0,1.71853,0.0,1.85678,0.0,0.017334,0.0578286,0.571513,4.4101,1.74636,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-06-01 00:00:00
abid,العبيـــــــد,0.00324333,30,0.013961,3.36053,0.00324333,0.937942,0.013961,1.43138,0.0124065,4.27747,5.22817,7.1523,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-06-01 00:00:00
mellegue,مـــــلاق,0.0636574,1,0.1,11.6357,4.95354,36.8472,3.0,33.7432,17.3775,49.4618,151.883,25.6028,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-05-30 00:00:00
sarrat,سراط,0.0,36,0.0,5.99659,0.111855,0.201302,0.0,0.0,2.095,,15.5144,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-05-30 00:00:00
benmetir,بنيمطيــر,0.0,2,0.0766,19.9598,0.24919,16.8573,2.2984,19.5484,1.27743,18.357,42.8735,36.2999,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-05-30 00:00:00
kasseb,كســاب,0.0,3,0.0864,35.9065,0.231106,24.0655,2.59438,23.763,0.913573,16.9233,42.9774,49.1376,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-05-30 00:00:00
barbara,بربرة,0.0,4,0.15024,60.4009,1.3051,48.0957,3.77659,30.209,1.69462,30.7164,83.1931,64.2971,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-05-30 00:00:00
sidisalem,سيدي ســــالم,0.0,5,2.03086,267.382,4.14927,153.327,25.2165,171.743,19.9305,189.929,383.944,436.708,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-05-30 00:00:00
bouheurtma,بو هرتمـــــه,0.075743,6,0.27913,32.3853,1.71329,31.5535,6.54964,40.546,2.78374,41.2908,80.2969,46.1561,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-05-30 00:00:00
joumine,جوميــــــن,0.0240906,7,0.111185,46.2651,1.01841,39.6973,3.14484,21.0239,1.85273,36.8362,75.2618,46.2651,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-05-30 00:00:00
ghezala,غزالـــــــة,0.0032058,8,0.0174,6.89764,0.182264,3.6613,0.3848,1.5014,0.226176,3.56603,9.42507,7.87321,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-05-30 00:00:00
melah,المالح,0.00334489,33,0.07078,9.684,0.047093,7.41187,0.77649,8.34266,0.68,12.7884,25.3281,24.776,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-05-30 00:00:00
tine,الطين,0.0,34,0.00689,7.4832,0.652594,6.00871,0.77879,6.74511,0.52,,17.2768,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-05-30 00:00:00
sejnane,سجنــــــان,0.325413,9,0.646415,97.2387,4.89257,92.6764,19.9986,154.576,0.61677,59.9554,117.909,93.073,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-05-30 00:00:00
zarga,الزرقة,0.0,10,0.0333,18.454,0.0636949,7.85408,0.4691,4.57891,0.64,20.5181,21.9794,22.186,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-05-30 00:00:00
kebir,الكبير,0.0,31,0.0,6.2432,0.241064,17.6608,0.0,15.6983,3.33512,13.874,39.3876,6.5852,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-05-30 00:00:00
moula,المولى,0.00641062,32,0.0,26.1358,0.19838,15.3087,0.0,12.8837,1.49326,9.56509,31.6924,26.0783,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-05-30 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.51224,264.751,5.41352,170.716,13.7306,85.196,3.70243,130.775,293.945,264.751,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-05-30 00:00:00
ziatine,الزياتين,0.0113503,12,0.0712678,24.35,0.49579,6.81887,1.68479,6.50666,0.9,17.3487,29.071,26.9608,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-05-30 00:00:00
gamgoum,القمقوم,0.00723404,13,0.0,17.7796,0.127336,6.81887,0.0,4.7944,0.035559,4.14423,7.96289,17.708,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-05-30 00:00:00
harka,الحركة,0.022721,35,0.0,30.0573,0.446671,1.9697,0.014699,0.272899,0.88,,24.1316,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-05-30 00:00:00
siliana,سليانـــــــة,0.0,14,0.020045,6.54447,0.21059,11.0559,1.09804,6.89749,2.01139,10.5915,34.1987,18.5621,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-05-30 00:00:00
lakhmess,لخمـــــــاس,0.000577023,15,0.025077,2.16984,0.0754056,1.5604,0.287408,2.19547,1.00958,2.0725,11.8899,4.32171,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-05-30 00:00:00
rmil,الرميـــــــل,0.000907,16,0.003127,1.123,0.0310755,1.51102,0.08461,0.302977,0.174369,0.997901,9.94613,1.1689,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-05-30 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0026,31.0505,0.145816,9.37769,0.078,0.699,1.17327,7.85597,25.608,34.8421,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-05-30 00:00:00
rmel,الرمــــــل,0.0,18,0.005,3.28712,0.138092,6.15259,0.1605,1.59063,0.16702,6.5894,15.7253,8.68712,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-05-30 00:00:00
nebhana,نبهانــــــة,0.0105302,19,0.02764,4.88396,0.570192,6.56925,1.19125,5.92405,1.36161,6.6273,21.5402,11.9361,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-05-30 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.135544,43.6503,0.298531,23.0805,2.95558,13.4191,4.36556,14.0512,41.8372,52.8958,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-05-30 00:00:00
elhaouareb,هـــــــوارب,0.00486701,21,0.0,0.300336,0.244707,8.00349,0.13212,1.08335,0.818174,5.51068,14.2072,0.738847,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-05-30 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.0104625,0.23442,0.0,0.0,2.214,0.105917,75.6166,1.57104,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-05-30 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.262516,0.457613,1.733,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-05-30 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.0153405,0.53086,0.0,0.1,0.0006324,0.138231,2.0274,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-05-30 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.3934,0.0370486,0.738398,0.0,0.609,0.266449,2.22307,4.95341,3.778,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-05-30 00:00:00
chiba,شيبـــــــة,0.000680678,26,0.0,0.82028,0.0285955,0.344601,0.156553,1.09853,0.191438,2.31944,6.55915,0.4186,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-05-30 00:00:00
masri,مصــــــري,0.00225001,27,0.0,4.50511,0.0737669,0.708719,0.545147,4.73353,0.285983,0.893863,4.56146,4.70101,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-05-30 00:00:00
lebna,لبنــــــــة,0.0,28,0.02623,9.77741,0.124376,3.94781,0.55468,1.94874,0.13729,22.5688,17.859,20.0463,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-05-30 00:00:00
hma,الحمـــــى,0.0,29,0.0,1.72966,0.00578813,1.85678,0.0,0.017334,0.0291232,0.571513,4.40723,1.76305,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-05-30 00:00:00
abid,العبيـــــــد,0.0,30,0.015609,3.39338,0.0203743,0.934699,0.320402,1.40081,0.0146496,4.27628,5.22729,7.19608,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-05-30 00:00:00
mellegue,مـــــلاق,0.0629604,1,0.1,11.4417,4.88988,36.7836,2.9,33.6432,17.3775,49.4618,151.323,25.8813,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-05-29 00:00:00
sarrat,سراط,0.00555431,36,0.0,6.02139,0.111855,0.201302,0.0,0.0,2.095,,15.4468,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-05-29 00:00:00
benmetir,بنيمطيــر,0.0043713,2,0.09,20.114,0.24919,16.8573,2.2218,19.4718,1.27743,18.2758,42.8323,36.2999,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-05-29 00:00:00
kasseb,كســاب,0.0,3,0.0864,36.0146,0.231106,24.0655,2.50798,23.6766,0.913573,16.896,42.948,49.203,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-05-29 00:00:00
barbara,بربرة,0.0836887,4,0.1501,60.6294,1.3051,48.0957,3.62634,30.0587,1.69462,30.7164,83.1384,64.3384,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-05-29 00:00:00
sidisalem,سيدي ســــالم,0.0,5,0.0432,269.714,4.14927,153.327,23.1856,169.713,19.9305,189.929,383.301,438.254,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-05-29 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.28423,32.4674,1.63755,31.4778,6.27051,40.2669,2.78374,41.2908,80.2071,46.4996,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-05-29 00:00:00
joumine,جوميــــــن,0.0278116,7,0.117515,46.3747,0.994322,39.6732,3.03365,20.9127,1.85273,36.7923,75.2021,46.4477,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-05-29 00:00:00
ghezala,غزالـــــــة,0.00197104,8,0.0162,6.91543,0.179058,3.6581,0.3674,1.484,0.226176,3.55749,9.41777,7.89265,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-05-29 00:00:00
melah,المالح,0.0,33,0.06723,9.756,0.0437481,7.40853,0.70571,8.27188,0.68,12.7884,25.3061,24.8396,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-05-29 00:00:00
tine,الطين,0.0202962,34,0.00691,7.5059,0.652594,6.00871,0.7719,6.73822,0.52,,17.26,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-05-29 00:00:00
sejnane,سجنــــــان,0.237255,9,0.648325,97.0498,4.56716,92.351,19.3522,153.93,0.61677,59.9229,117.889,93.1347,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-05-29 00:00:00
zarga,الزرقة,3.74175e-06,10,0.0203,18.493,0.0636949,7.85408,0.4358,4.54561,0.64,20.5181,21.9587,22.222,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-05-29 00:00:00
kebir,الكبير,0.00277106,31,0.0,6.2508,0.241064,17.6608,0.0,15.6983,3.33512,13.8713,39.28,6.5852,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-05-29 00:00:00
moula,المولى,0.00609009,32,0.0,26.1358,0.191969,15.3023,0.0,12.8837,1.49326,9.56509,31.6442,26.0927,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-05-29 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.13733,265.621,5.41352,170.716,13.2184,84.6838,3.70243,130.775,293.826,265.331,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-05-29 00:00:00
ziatine,الزياتين,0.0207391,12,0.0581336,24.4232,0.48444,6.81164,1.61352,6.43539,0.9,17.3249,29.0419,27.0096,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-05-29 00:00:00
gamgoum,القمقوم,0.00531915,13,0.0,17.7796,0.120102,6.81164,0.0,4.7944,0.035559,4.13723,7.96175,17.708,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-05-29 00:00:00
harka,الحركة,0.0167066,35,0.0,30.0573,0.42395,1.94698,0.014699,0.272899,0.88,,24.1032,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-05-29 00:00:00
siliana,سليانـــــــة,0.0154997,14,0.0,6.60172,0.21059,11.0559,1.078,6.87745,2.01139,10.5484,34.1338,18.6417,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-05-29 00:00:00
lakhmess,لخمـــــــاس,0.00397592,15,0.028589,2.19735,0.0748286,1.55983,0.262331,2.17039,1.00958,2.0656,11.8573,4.32171,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-05-29 00:00:00
rmil,الرميـــــــل,0.00091404,16,0.003246,1.1281,0.0301685,1.51011,0.081483,0.29985,0.174369,0.994923,9.94051,1.1689,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-05-29 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0026,31.109,0.145816,9.37769,0.0754,0.6964,1.17327,7.85597,25.5702,34.903,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-05-29 00:00:00
rmel,الرمــــــل,0.0,18,0.005,3.35174,0.138092,6.15259,0.1555,1.58563,0.16702,6.5894,15.7199,8.76496,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-05-29 00:00:00
nebhana,نبهانــــــة,0.0,19,0.03529,4.90992,0.559661,6.55872,1.16361,5.89641,1.36161,6.58186,21.4962,11.9795,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-05-29 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.13651,43.822,0.298531,23.0805,2.82003,13.2836,4.36556,14.0512,41.6964,52.991,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-05-29 00:00:00
elhaouareb,هـــــــوارب,0.00995667,21,0.00504,0.300336,0.23984,7.99862,0.13212,1.08335,0.818174,5.51068,14.1808,0.78061,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-05-29 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.0101137,0.234071,0.0,0.0,2.214,0.105282,75.5452,1.57104,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-05-29 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.262516,0.457613,1.72453,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-05-29 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.0148292,0.530348,0.0,0.1,0.0006324,0.138231,2.02738,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-05-29 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.4,0.0370486,0.738398,0.0,0.609,0.266449,2.22307,4.94481,3.8038,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-05-29 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.8146,0.0279149,0.34392,0.156553,1.09853,0.191438,2.31944,6.55297,0.42262,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-05-29 00:00:00
masri,مصــــــري,0.0,27,0.0,4.50511,0.0715169,0.706469,0.545147,4.73353,0.285983,0.888974,4.55223,4.80683,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-05-29 00:00:00
lebna,لبنــــــــة,0.0,28,0.0246,9.86162,0.124376,3.94781,0.52845,1.92251,0.13729,22.5688,17.8546,20.1816,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-05-29 00:00:00
hma,الحمـــــى,0.00192445,29,0.0,1.73523,0.00578813,1.85678,0.0,0.017334,0.0291232,0.571513,4.4063,1.76862,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-05-29 00:00:00
abid,العبيـــــــد,0.00322105,30,0.02054,3.41309,0.0203743,0.934699,0.304793,1.3852,0.0146496,4.27628,5.22681,7.22892,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-05-29 00:00:00
mellegue,مـــــلاق,0.0868721,1,0.1,11.4902,4.82692,36.7206,2.8,33.5432,17.3775,49.4618,150.762,26.2061,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-05-28 00:00:00
sarrat,سراط,0.00555431,36,0.0,6.02139,0.106301,0.195748,0.0,0.0,2.095,,15.3793,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-05-28 00:00:00
benmetir,بنيمطيــر,0.0198128,2,0.09,20.2066,0.244819,16.853,2.1318,19.3818,1.27743,18.1946,42.7911,36.2999,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-05-28 00:00:00
kasseb,كســاب,0.0,3,0.0864,36.1228,0.231106,24.0655,2.42158,23.5902,0.913573,16.8381,42.9185,49.2357,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-05-28 00:00:00
barbara,بربرة,0.00530445,4,0.150217,60.7084,1.22141,48.012,3.47624,29.9086,1.69462,30.6998,83.0838,64.3384,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-05-28 00:00:00
sidisalem,سيدي ســــالم,0.0,5,2.03086,270.005,4.14927,153.327,23.1424,169.669,19.9305,189.709,382.658,439.414,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-05-28 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.29241,32.6314,1.63755,31.4778,5.98628,39.9827,2.78374,41.2452,80.1173,46.7449,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-05-28 00:00:00
joumine,جوميــــــن,0.00745208,7,0.10143,46.4842,0.96651,39.6454,2.91614,20.7952,1.85273,36.7853,75.1423,46.6668,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-05-28 00:00:00
ghezala,غزالـــــــة,9.88947e-05,8,0.0148,6.93323,0.177087,3.65613,0.3512,1.4678,0.226176,3.55342,9.41048,7.91285,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-05-28 00:00:00
melah,المالح,0.000815152,33,0.06835,9.828,0.0437481,7.40853,0.63848,8.20465,0.68,12.7884,25.2842,24.9456,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-05-28 00:00:00
tine,الطين,0.0,34,0.01757,7.5059,0.632298,5.98841,0.76499,6.73131,0.52,,17.2432,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-05-28 00:00:00
sejnane,سجنــــــان,0.0620794,9,0.636275,97.3016,4.3299,92.1138,18.7039,153.281,0.61677,59.9229,117.869,93.2582,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-05-28 00:00:00
zarga,الزرقة,9.36525e-06,10,0.0203,18.519,0.0636912,7.85407,0.4155,4.52531,0.64,20.5181,21.9381,22.294,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-05-28 00:00:00
kebir,الكبير,0.00266649,31,0.0,6.2508,0.238293,17.6581,0.0,15.6983,3.33512,13.8686,39.1724,6.5852,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-05-28 00:00:00
moula,المولى,0.0,32,0.0,26.1358,0.185879,15.2962,0.0,12.8837,1.49326,9.55858,31.596,26.0927,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-05-28 00:00:00
selbarrak,سيدي البــــراق,0.0249216,11,0.51116,265.911,5.41352,170.716,13.081,84.5465,3.70243,130.773,293.707,265.911,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-05-28 00:00:00
ziatine,الزياتين,0.0,12,0.0591756,24.472,0.463701,6.80632,1.55539,6.37726,0.9,17.2978,29.0129,27.0584,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-05-28 00:00:00
gamgoum,القمقوم,0.0,13,0.0,17.7796,0.114783,6.80632,0.0,4.7944,0.035559,4.13023,7.9606,17.708,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-05-28 00:00:00
harka,الحركة,0.0,35,0.0,30.0573,0.407243,1.93027,0.014699,0.272899,0.88,,24.0748,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-05-28 00:00:00
siliana,سليانـــــــة,0.0,14,0.0,6.60172,0.195091,11.0404,1.078,6.87745,2.01139,10.5082,34.0689,18.7213,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-05-28 00:00:00
lakhmess,لخمـــــــاس,0.00180264,15,0.010108,2.22486,0.0708527,1.55585,0.233742,2.1418,1.00958,2.0656,11.8247,4.32939,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-05-28 00:00:00
rmil,الرميـــــــل,0.0009113,16,0.003317,1.1332,0.0292544,1.50919,0.078237,0.296604,0.174369,0.993118,9.93489,1.1791,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-05-28 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0026,31.1675,0.145816,9.37769,0.0728,0.6938,1.17327,7.85597,25.5323,34.9638,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-05-28 00:00:00
rmel,الرمــــــل,0.0168054,18,0.005,3.4379,0.138092,6.15259,0.1505,1.58063,0.16702,6.5894,15.7145,8.8428,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-05-28 00:00:00
