Date,station,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente
2021-11-18,منوبة,0.0,12.0,47.504166692495346,140.5,118.52023811173324,13.0,82.5
2021-11-18,برج العامري,0.0,10.0,42.56734696395543,101.5,114.46840812298413,17.5,79.0
2021-11-18,البطان,0.0,14.0,38.3120000204444,110.0,104.9646122930001,14.0,63.0
2021-11-18,بن عروس ,0.0,19.0,52.25399990543725,114.3,129.52399990260602,31.5,135.6
2021-11-18,برج السدرية,0.0,3.0,57.7812500364768,130.0,129.56355241587207,23.0,101.0
2021-11-18,الخليدية,0.0,5.0,47.944192004632775,70.0,129.39715052053992,48.0,129.0
2021-11-18,نابل,0.0,30.0,50.103755042519495,84.9,123.87575515892738,0.5,90.7
2021-11-18,قليبية ,0.0,31.0,68.15999990403652,211.5,157.00673429755537,9.0,83.0
2021-11-18,قربة ,0.0,27.0,50.851020337975754,100.0,137.47146932282624,3.0,86.5
2021-11-18,منزل بوزلفة,0.0,15.0,63.729999993443485,219.5,145.1580000142753,10.0,81.5
2021-11-18,قرمبالية,0.0,19.0,62.28599998354912,212.2,144.76591843068903,27.0,53.0
2021-11-18,الهوارية ,0.0,49.5,85.34651151923246,315.5,153.88837179922783,8.0,101.5
2021-11-18,الحمامات ,0.0,4.0,55.959999951273204,57.0,143.218000138104,2.0,81.5
2021-11-18,زغوان,0.0,1.5,48.80612251344993,62.5,132.48759206542556,20.5,58.0
2021-11-18,الفحص ,0.0,2.0,38.387499963243805,64.0,115.69007092149897,13.0,106.0
2021-11-18,سد بئر مشارقة ,0.0,0.0,36.933999831676495,63.5,114.99563255147966,26.5,73.5
2021-11-18,صواف,0.0,0.5,38.07321430737672,47.5,115.23116505581905,9.0,102.5
2021-11-18,الجبيبنة 3 النظور,0.0,0.0,36.20000005796552,19.0,104.78000000312925,0.0,36.5
2021-11-18,بنزرت سيدي أحمد ,0.0,12.8,89.9000001746416,166.00000000000003,166.00000000000003,0.0,0.0
2021-11-18,تينجة,1.0,16.2,84.61224492350405,149.7,145.69591841223277,9.8,57.39999999999999
2021-11-18,راس الجبل,0.0,7.0,86.70869566111462,258.0,150.87229411452176,10.1,84.60999999999999
2021-11-18,العالية,0.0,5.5,68.2760627241615,149.0,119.73728745058183,1.0,66.5
2021-11-18,ماطر,0.0,12.5,67.87600010886788,168.5,138.52800020024176,8.5,113.5
2021-11-18, جومين,11.0,24.0,89.82857149748173,217.0,160.87346948698462,8.0,211.0
2021-11-18,سجنان,0.0,28.0,124.1380000579357,215.0,199.26093869630168,20.0,134.5
2021-11-18,القيروان ,0.0,0.0,26.908000009655943,7.5,102.3800000692904,0.0,0.0
2021-11-18,حفوز,0.0,0.0,22.812195251627664,0.0,112.8609758848097,0.8,188.8
2021-11-18,سد نبهانة,0.0,0.0,26.67317077444821,15.0,93.43902428629922,0.0,183.0
2021-11-18,الوسلاتية,0.0,0.0,30.150000100800145,8.0,121.80483164599315,5.0,71.5
2021-11-18,السبيخة,0.0,0.0,28.635999981462952,10.0,112.68000000819563,0.0,126.0
2021-11-18,سيدي عمر بوحجلة,0.0,0.0,22.021469411418146,5.0,83.81951025352186,0.5,168.0
2021-11-18,سد سيدي سعد,0.0,0.0,19.566000042855737,26.5,76.99400006696584,0.0,152.0
2021-11-18,القصرين,0.0,0.0,19.29999993503094,14.0,83.15800002589825,0.0,0.0
2021-11-18,فريانة ,0.0,0.0,21.785416735491406,42.0,87.57083336962383,0.0,98.1
2021-11-18,فوسانة,0.0,0.0,20.108510602661898,35.0,65.72349870548041,0.0,25.5
2021-11-18,خنقة الزازية,0.0,0.0,15.917999988943336,0.0,73.45399998679758,0.0,55.3
2021-11-18,سبيبة ,0.0,0.0,25.235555455585324,27.5,98.38333323536364,0.0,25.900000000000002
2021-11-18,سبيطلة,0.0,0.0,17.83600006058812,29.5,74.14200009390711,0.0,64.0
2021-11-18,تالة ,0.0,0.0,37.968000009506945,59.5,109.74200005635619,0.0,72.5
2021-11-18,سيدي بوزيد,0.0,0.2,21.465957408255722,70.9,93.34255316599885,0.5,130.8
2021-11-18,سيدي علي بن عون,0.0,0.0,19.72127658794535,21.0,76.43479610260918,0.0,57.0
2021-11-18,بير الحفي,0.0,0.0,19.979999991953374,24.5,79.91559188117787,0.0,42.0
2021-11-18,المكناسي ,0.0,0.0,15.056000000536441,20.0,66.24600005552172,3.0,38.0
2021-11-18,الرقاب ,0.0,0.0,18.955555544959175,14.5,76.5787281959099,2.0,113.5
2021-11-18,جلمة ,0.0,0.0,18.719148917401093,47.0,76.07129707958605,0.0,98.0
2021-11-18,المزونة,0.0,0.0,12.906249983857077,1.0,66.79042556210824,0.0,21.5
2021-11-18,سوسة,0.0,0.0,39.63469390023728,50.5,120.10816319378057,3.0,232.5
2021-11-18,النفيضة,0.0,4.0,40.263265332397154,13.0,120.43204598898788,0.0,105.0
2021-11-18,مساكن ,0.0,0.0,34.61836740374565,14.5,111.87861394412425,4.0,277.5
2021-11-18,سيدي بوعلي ,0.0,0.0,42.78297867768622,6.0,115.93807632579792,6.0,74.5
2021-11-18,الكندار,0.0,0.0,31.704255266392476,9.5,105.56148498049522,0.0,139.0
2021-11-18,المنستير,0.0,4.0,34.68888899270031,56.0,118.59939419237726,2.0,253.0
2021-11-18,المكنين ,0.0,4.0,46.23200009793043,72.0,139.18800023674967,0.0,541.0
2021-11-18,طبلبة,0.0,6.0,47.96399999678134,156.0,137.3319998629239,1.0,405.0
2021-11-18,جــمال,0.0,0.0,44.194000003933915,50.0,136.26093886525652,2.0,397.0
2021-11-18,المهدية,0.0,6.5,39.37400004833937,82.2,128.920000166595,2.0,240.6
2021-11-18,الشابة,0.0,21.0,40.29565222496572,48.0,126.20183583330993,3.0,358.5
2021-11-18,السواسي,0.0,0.0,22.070833294807624,43.0,83.85543562586042,0.0,245.5
2021-11-18,الـــجم ,0.0,1.0,31.779166597562536,15.0,101.3427747868543,0.0,229.0
2021-11-18,صفاقس,0.0,1.2,21.090000054836274,16.7,82.67399988740685,1.5,93.5
2021-11-18,عقارب,0.0,0.0,17.565999994277952,19.0,70.22628579538697,1.0,137.0
2021-11-18,بير علي بن خليفة,0.0,0.0,14.551999994516374,4.0,67.05000004202125,0.0,83.0
2021-11-18,الغريبة,0.0,0.0,15.628888911339976,11.0,65.44937200266959,0.0,17.5
2021-11-18,قرقنة,0.0,45.0,23.346938775510203,68.0,82.046768707483,0.0,14.0
2021-11-18,منزل شاكر,0.0,0.0,16.349999984502794,21.0,73.8100000584126,0.0,123.0
2021-11-18,الحنشة,0.0,3.0,26.45886526040152,29.5,92.68401738936785,0.0,172.0
2021-11-18,قفصة ,0.0,0.0,17.08600006580353,9.0,45.063999954164046,0.0,17.5
2021-11-18,القطار,0.0,0.0,13.858695639864258,4.0,40.282747381393484,0.0,0.0
2021-11-18,السند,0.0,0.0,16.40000005163576,6.0,57.00434777804691,0.0,56.0
2021-11-18,المنلوي,0.0,0.0,13.82173913101787,0.0,29.177053123672945,0.0,0.0
2021-11-18,الرديف ,0.0,0.0,18.042857154849028,4.0,39.315194896514654,0.0,8.0
2021-11-18,سيدي يعيش,0.0,0.0,14.03913041042245,29.0,75.18675908104701,0.0,121.0
2021-11-18,أم العرائس,0.0,0.0,13.822916609700767,8.5,38.808111847612786,0.0,10.0
2021-11-18,توزر ,0.0,0.0,10.916000046283004,0.0,25.267999981790776,0.0,0.0
2021-11-18,تمغزة,0.0,0.0,14.760000093777974,0.0,29.528142721122205,0.0,28.5
2021-11-18,دقاش,0.0,0.0,11.30888894399007,0.0,22.023140128579556,0.0,1.0
2021-11-18,نفطة ,0.0,0.0,11.968085119064819,0.0,23.850277533756433,0.0,0.0
2021-11-18,قبلي ,0.0,0.0,9.160465135823848,0.0,24.045084621843905,0.0,22.5
2021-11-18,الفوار,0.0,0.0,7.867499973252414,0.0,18.82160571128018,0.0,0.0
2021-11-18,دوز ,0.0,0.0,7.482499976456165,0.0,22.275580706373805,0.0,0.0
2021-11-18,قابس ,0.0,0.0,22.302040843179036,34.0,76.6483670473281,0.0,7.0
2021-11-18,الحامة,0.0,0.0,10.212500013783576,0.0,43.16999992709606,13.0,77.0
2021-11-18,المطوية ,0.0,0.0,20.382051239793114,11.0,60.47948714040027,0.0,5.0
2021-11-18,مطماطة,0.0,0.0,22.157142834395778,6.0,49.91000005595537,12.0,38.0
2021-11-18,مدنين ,0.0,0.0,16.955999945402144,0.0,49.84800025895238,0.0,0.0
2021-11-18,بني خداش,0.0,0.0,21.300000068254594,0.0,46.9658535693477,1.5,48.199999999999996
2021-11-18,بن قردان ,0.0,21.0,26.814285726267467,21.0,62.035248386222534,2.2,20.2
2021-11-18,جرجيس,0.0,11.0,33.3224488680764,11.0,81.13210032886957,6.5,72.0
2021-11-18,جربة حومة السوق,0.0,5.5,29.634000088721514,10.0,80.44469389768281,12.6,39.6
2021-11-18,تطاوين ,0.0,0.0,12.316490513404503,0.0,28.963581001794378,0.0,0.0
2021-11-18,غمراسن,0.0,0.0,14.258139550685883,0.0,29.15993161124547,0.0,6.7
2021-11-18,رمادة ,0.0,0.0,7.592857174397934,0.0,22.22464011844293,0.0,15.4
2021-11-17,جندوبة,0.0,9.6,45.510000077486026,82.7,105.40000001773244,9.8,62.8
2021-11-17,بوسالم,0.0,16.2,45.78666673815912,90.0,100.69777790308002,23.0,51.4
2021-11-17,غار الدماء,0.0,7.8,46.61428573697197,66.3,97.9061224790556,10.3,46.89999999999999
2021-11-17,عين دراهم,1.0,50.0,202.26000009849665,399.0,326.32399992644775,34.0,262.0
2021-11-17,طبرقة,3.8,40.199999999999996,144.5240003156662,261.8,238.41000029161575,33.0,227.6
2021-11-17,سد بوهرتمة,0.0,5.6,89.87111116995413,141.39999999999998,146.28555581907582,19.0,68.4
2021-11-17,بــاجة,0.0,22.7,64.85624996122594,174.7,134.3899659571985,10.8,75.8
2021-11-17,مجاز الباب,0.0,5.0,40.506521696143814,91.0,103.69782602868001,3.5,37.5
2021-11-17,نفزة ,6.0,30.0,144.63469381934527,243.5,222.62242352665513,16.0,163.0
2021-11-17,سد سيدي سالم,0.0,10.4,43.77916662410523,65.2,102.66214530821232,4.0,41.6
2021-11-17,تبرسق ,0.0,26.0,55.52599993288517,128.0,121.04926517860017,9.0,57.0
2021-11-17,تيبار ,0.0,14.5,56.911999935954796,161.5,125.14738777411529,10.5,51.5
2021-11-17,الكاف ,0.0,2.7,38.328571455971314,69.2,96.83265322690107,5.6,91.6
2021-11-17,سد ملاق,0.0,5.0,28.126530658225633,67.80000000000001,80.67551007684393,6.6,67.6
2021-11-17,ساقية سيدي يوسف,0.0,21.7,46.72222229904599,103.60000000000001,105.89333334664502,0.5,45.7
2021-11-17,قلعة سنان,0.0,9.5,37.98444452136754,59.5,98.34222225546839,2.5,45.5
2021-11-17,القصور,0.0,4.0,34.901999956369394,54.5,94.9079999926686,5.0,74.0
2021-11-17,السرس,0.0,10.0,35.78372094381687,84.8,103.70232560606891,7.8,67.7
2021-11-17,تاجروين,0.0,3.0,35.973784329019196,32.5,95.60201669883946,1.0,59.0
2021-11-17,سليانة,0.0,1.0,35.347999961078166,90.2,107.2659999631345,6.0,84.0
2021-11-17,بوعرادة,0.0,2.0,39.177550981087336,93.0,107.42653065129198,0.0,88.0
2021-11-17,الكريب,0.0,8.5,51.62997443208686,112.0,107.1463010088623,6.0,74.5
2021-11-17,الروحية ,0.0,0.0,24.127500036358832,14.0,87.82920742601878,3.0,57.0
2021-11-17,سعدية برقو,0.0,0.0,49.06530605864768,83.0,136.32432646290076,2.0,77.0
2021-11-17,سد الأخماس,0.0,0.0,35.603528871688816,35.7,113.50642000109299,7.8,90.8
2021-11-17,مكثر,0.0,1.0,41.77199993729591,24.0,124.95200001731511,6.0,58.0
2021-11-17,تونس قرطاج,3.0,8.0,52.775999996215106,107.6,129.7799999694526,2.2,59.2
2021-11-17,تونس المنوبية,0.6,9.1,52.87799990385771,134.7,126.42200013697146,3.5,98.5
2021-11-17,أريانة,2.0,5.0,53.80200001418591,105.0,130.3499999818206,0.0,57.0
2021-11-17,سيدي ثابت,0.0,9.0,52.92553198369261,131.0,114.01832846485006,1.0,85.0
2021-11-17,قلعة الأندلس,0.0,8.0,61.84042559294625,217.0,129.91314861153197,0.0,48.0
2021-11-17,منوبة,3.0,12.0,47.504166692495346,140.5,115.49940479330107,2.0,71.5
2021-11-17,برج العامري,3.0,10.0,42.56734696395543,101.5,112.38677546749007,10.5,72.0
2021-11-17,البطان,0.0,14.0,38.3120000204444,110.0,102.9646122930001,4.0,53.0
2021-11-17,بن عروس ,0.0,19.0,52.25399990543725,114.3,126.407999920249,4.5,108.6
2021-11-17,برج السدرية,0.0,3.0,57.7812500364768,130.0,127.21248856928139,20.0,98.0
2021-11-17,الخليدية,0.0,5.0,47.944192004632775,70.0,127.50381718978946,5.0,86.0
2021-11-17,نابل,0.0,30.0,50.103755042519495,84.9,122.11775514971846,0.5,90.7
2021-11-17,قليبية ,0.0,31.0,68.15999990403652,211.5,153.60473427830306,9.0,83.0
2021-11-17,قربة ,0.0,27.0,50.851020337975754,100.0,135.7490203741315,3.0,86.5
2021-11-17,منزل بوزلفة,0.0,15.0,63.729999993443485,219.5,142.0200000219047,8.0,79.5
2021-11-17,قرمبالية,0.0,19.0,62.28599998354912,212.2,142.6919184339077,22.0,48.0
2021-11-17,الهوارية ,0.0,49.5,85.34651151923246,315.5,150.06744151181263,5.0,98.5
2021-11-17,الحمامات ,0.0,4.0,55.959999951273204,57.0,142.0820001280308,2.0,81.5
2021-11-17,زغوان,0.0,1.5,48.80612251344993,62.5,130.6977961433481,6.5,44.0
2021-11-17,الفحص ,0.0,2.0,38.387499963243805,64.0,114.12548758021835,3.0,96.0
2021-11-17,سد بئر مشارقة ,0.0,0.0,36.933999831676495,63.5,113.36763254778417,12.0,59.0
2021-11-17,صواف,0.0,0.5,38.07321430737672,47.5,111.62096097467297,5.0,98.5
2021-11-17,الجبيبنة 3 النظور,0.0,0.0,36.20000005796552,19.0,102.48599998787046,0.0,36.5
2021-11-17,بنزرت سيدي أحمد ,2.0,12.8,89.9000001746416,166.00000000000003,166.00000000000003,0.0,0.0
2021-11-17,تينجة,1.0,15.2,84.61224492350405,148.7,141.42448981866534,6.2,53.8
2021-11-17,راس الجبل,0.0,7.0,86.70869566111462,258.0,145.75272889713045,6.7,81.21
2021-11-17,العالية,0.0,5.5,68.2760627241615,149.0,116.41075685536683,0.0,65.5
2021-11-17,ماطر,0.0,12.5,67.87600010886788,168.5,135.3760001979768,0.0,105.0
2021-11-17, جومين,0.0,13.0,89.82857149748173,206.0,157.84489804186987,6.0,209.0
2021-11-17,سجنان,7.0,28.0,124.1380000579357,215.0,195.37493869725535,6.0,120.5
2021-11-17,القيروان ,0.0,0.0,26.908000009655943,7.5,101.72600006580353,0.0,0.0
2021-11-17,حفوز,0.0,0.0,22.812195251627664,0.0,112.34634173552435,0.8,188.8
2021-11-17,سد نبهانة,0.0,0.0,26.67317077444821,15.0,91.87073162198067,0.0,183.0
2021-11-17,الوسلاتية,0.0,0.0,30.150000100800145,8.0,120.3798316446272,2.5,69.0
2021-11-17,السبيخة,0.0,0.0,28.635999981462952,10.0,111.85000000819564,0.0,126.0
2021-11-17,سيدي عمر بوحجلة,0.0,0.0,22.021469411418146,5.0,83.61951025352185,0.5,168.0
2021-11-17,سد سيدي سعد,0.0,0.0,19.566000042855737,26.5,76.32400006696584,0.0,152.0
2021-11-17,القصرين,0.0,0.0,19.29999993503094,14.0,82.56800003543499,0.0,0.0
2021-11-17,فريانة ,0.0,0.0,21.785416735491406,42.0,87.15000003529708,0.0,98.1
2021-11-17,فوسانة,0.0,0.0,20.108510602661898,35.0,65.21073275640362,0.0,25.5
2021-11-17,خنقة الزازية,0.0,0.0,15.917999988943336,0.0,73.08799998477103,0.0,55.3
2021-11-17,سبيبة ,0.0,0.0,25.235555455585324,27.5,98.14777768192735,0.0,25.900000000000002
2021-11-17,سبيطلة,0.0,0.0,17.83600006058812,29.5,73.69200009390711,0.0,64.0
2021-11-17,تالة ,0.0,0.0,37.968000009506945,59.5,108.01400006845593,0.0,72.5
2021-11-17,سيدي بوزيد,0.0,0.2,21.465957408255722,70.9,92.27234037061953,0.0,130.3
2021-11-17,سيدي علي بن عون,0.0,0.0,19.72127658794535,21.0,75.71139184729003,0.0,57.0
2021-11-17,بير الحفي,0.0,0.0,19.979999991953374,24.5,79.38559188117787,0.0,42.0
2021-11-17,المكناسي ,0.0,0.0,15.056000000536441,20.0,65.68400004789233,0.0,35.0
2021-11-17,الرقاب ,0.0,0.0,18.955555544959175,14.5,76.46761708479879,0.0,111.5
2021-11-17,جلمة ,0.0,0.0,18.719148917401093,47.0,75.58619071284008,0.0,98.0
2021-11-17,المزونة,0.0,0.0,12.906249983857077,1.0,65.78000889544157,0.0,21.5
2021-11-17,سوسة,0.0,0.0,39.63469390023728,50.5,119.33673462819083,2.0,231.5
2021-11-17,النفيضة,0.0,4.0,40.263265332397154,13.0,119.13612762164094,0.0,105.0
2021-11-17,مساكن ,0.0,0.0,34.61836740374565,14.5,110.44187921910631,0.0,273.5
2021-11-17,سيدي بوعلي ,0.0,0.0,42.78297867768622,6.0,112.52318270877664,2.0,70.5
2021-11-17,الكندار,0.0,0.0,31.704255266392476,9.5,104.77425093794203,0.0,139.0
2021-11-17,المنستير,0.0,4.0,34.68888899270031,56.0,118.06606085904393,0.0,251.0
2021-11-17,المكنين ,0.0,4.0,46.23200009793043,72.0,137.75600022912027,0.0,541.0
2021-11-17,طبلبة,0.0,6.0,47.96399999678134,156.0,136.9519998629239,0.0,404.0
2021-11-17,جــمال,0.0,0.0,44.194000003933915,50.0,134.8009388652565,0.0,395.0
2021-11-17,المهدية,0.0,6.5,39.37400004833937,82.2,128.028000163734,2.0,240.6
2021-11-17,الشابة,0.0,21.0,40.29565222496572,48.0,125.19966192233966,1.0,356.5
2021-11-17,السواسي,0.0,0.0,22.070833294807624,43.0,82.93876895919375,0.0,245.5
2021-11-17,الـــجم ,0.0,1.0,31.779166597562536,15.0,100.61569144532534,0.0,229.0
2021-11-17,صفاقس,0.0,1.2,21.090000054836274,16.7,82.2179998868704,1.5,93.5
2021-11-17,عقارب,0.0,0.0,17.565999994277952,19.0,70.20628579538698,1.0,137.0
2021-11-17,بير علي بن خليفة,0.0,0.0,14.551999994516374,4.0,66.92000004202126,0.0,83.0
2021-11-17,الغريبة,0.0,0.0,15.628888911339976,11.0,64.81603866933625,0.0,17.5
2021-11-17,قرقنة,0.0,45.0,23.346938775510203,68.0,81.65901360544218,0.0,14.0
2021-11-17,منزل شاكر,0.0,0.0,16.349999984502794,21.0,73.5900000584126,0.0,123.0
2021-11-17,الحنشة,0.0,3.0,26.45886526040152,29.5,92.64146419787849,0.0,172.0
2021-11-17,قفصة ,0.0,0.0,17.08600006580353,9.0,44.91399995028974,0.0,17.5
2021-11-17,القطار,0.0,0.0,13.858695639864258,4.0,39.91318216400218,0.0,0.0
2021-11-17,السند,0.0,0.0,16.40000005163576,6.0,56.25434777804691,0.0,56.0
2021-11-17,المنلوي,0.0,0.0,13.82173913101787,0.0,28.04661834106425,0.0,0.0
2021-11-17,الرديف ,0.0,0.0,18.042857154849028,4.0,37.4580520393718,0.0,8.0
2021-11-17,سيدي يعيش,0.0,0.0,14.03913041042245,29.0,74.27806344545874,0.0,121.0
2021-11-17,أم العرائس,0.0,0.0,13.822916609700767,8.5,38.124778515272865,0.0,10.0
2021-11-17,توزر ,0.0,0.0,10.916000046283004,0.0,24.843999985605475,0.0,0.0
2021-11-17,تمغزة,0.0,0.0,14.760000093777974,0.0,28.94480940169662,0.0,28.5
2021-11-17,دقاش,0.0,0.0,11.30888894399007,0.0,21.75647346191289,0.0,1.0
2021-11-17,نفطة ,0.0,0.0,11.968085119064819,0.0,23.380064764755346,0.0,0.0
2021-11-17,قبلي ,0.0,0.0,9.160465135823848,0.0,23.733456714728547,0.0,22.5
2021-11-17,الفوار,0.0,0.0,7.867499973252414,0.0,18.734105710535122,0.0,0.0
2021-11-17,دوز ,0.0,0.0,7.482499976456165,0.0,22.075580706373806,0.0,0.0
2021-11-17,قابس ,0.0,0.0,22.302040843179036,34.0,76.12795887950121,0.0,7.0
2021-11-17,الحامة,0.0,0.0,10.212500013783576,0.0,42.887499922327684,3.0,67.0
2021-11-17,المطوية ,0.0,0.0,20.382051239793114,11.0,59.65128200730451,0.0,5.0
2021-11-17,مطماطة,0.0,0.0,22.157142834395778,6.0,49.830408219099034,1.0,27.0
2021-11-17,مدنين ,0.0,0.0,16.955999945402144,0.0,49.60800025776029,0.0,0.0
2021-11-17,بني خداش,0.0,0.0,21.300000068254594,0.0,46.72682918026682,0.0,46.699999999999996
2021-11-17,بن قردان ,0.0,21.0,26.814285726267467,21.0,61.78014634540621,0.0,18.0
2021-11-17,جرجيس,0.0,11.0,33.3224488680764,11.0,79.85659016371342,5.0,70.5
2021-11-17,جربة حومة السوق,0.0,5.5,29.634000088721514,10.0,79.57869389863649,7.0,34.0
2021-11-17,تطاوين ,0.0,0.0,12.316490513404503,0.0,28.87721736651446,0.0,0.0
2021-11-17,غمراسن,0.0,0.0,14.258139550685883,0.0,28.899466495936707,0.0,6.7
2021-11-17,رمادة ,0.0,0.0,7.592857174397934,0.0,21.89844963934318,0.0,15.4
2021-11-16,جندوبة,0.2,9.6,45.510000077486026,82.7,103.44599999278789,6.4,59.4
2021-11-16,بوسالم,0.0,16.2,45.78666673815912,90.0,99.58222234381573,8.8,37.2
2021-11-16,غار الدماء,0.0,7.8,46.61428573697197,66.3,95.61020408494738,10.0,46.599999999999994
2021-11-16,عين دراهم,1.0,49.0,202.26000009849665,398.0,317.27199979841697,26.0,254.0
2021-11-16,طبرقة,0.0,36.4,144.5240003156662,258.0,230.4580002897978,15.2,209.79999999999998
2021-11-16,سد بوهرتمة,0.0,5.6,89.87111116995413,141.39999999999998,142.11222242785976,14.0,63.400000000000006
2021-11-16,بــاجة,0.0,22.7,64.85624996122594,174.7,132.1920493001555,9.600000000000001,74.6
2021-11-16,مجاز الباب,0.0,5.0,40.506521696143814,91.0,102.51086951516892,3.5,37.5
2021-11-16,نفزة ,0.0,24.0,144.63469381934527,237.5,214.89385210197625,13.0,160.0
2021-11-16,سد سيدي سالم,0.0,10.4,43.77916662410523,65.2,101.48506196618663,2.0,39.6
2021-11-16,تبرسق ,0.0,26.0,55.52599993288517,128.0,119.37326517001709,0.0,48.0
2021-11-16,تيبار ,0.0,14.5,56.911999935954796,161.5,123.7353877615685,4.0,45.0
2021-11-16,الكاف ,0.0,2.7,38.328571455971314,69.2,96.12244913803072,4.0,90.0
2021-11-16,سد ملاق,0.0,5.0,28.126530658225633,67.80000000000001,79.24285697663313,6.0,67.0
2021-11-16,ساقية سيدي يوسف,0.0,21.7,46.72222229904599,103.60000000000001,103.34222224718992,0.0,45.2
